date,title,author,column,word_count,issue_number,href
20250526,衡水移动巧用“三道加法”扎实开展学习教育,耿建训,党建动态,786,08586,20250526_004_07_7697.html
20250526,鸡西联通以党建引领激发基层单元活力,姜继敏　赵静　刘长胜,党建动态,849,08586,20250526_004_08_156.html
20250527,推动精神文明建设高质量发展　为强国建设民族复兴提供强大精神力量,,,1155,08587,20250527_001_01_8991.html
20250527,工信部等四部门部署开展2025年“百场万企”大中小企业融通对接活动,记者　李晓东,,501,08587,20250527_001_02_6604.html
20250527,工信部党组召开第四轮巡视工作动员部署会,记者　李丽霞,,1312,08587,20250527_001_03_9196.html
20250527,踏遍千山万水　念好5G“山海经”（图片）,,,263,08587,20250527_001_04_4237.html
20250527,到2030年培育100家左右全国数智供应链领军企业,记者　李晓东,,1445,08587,20250527_001_05_7452.html
20250527,澳门（横琴）国际数据中心启动,通讯员　牛茹　记者　邓颖瑶,,468,08587,20250527_001_06_4484.html
20250527,鲲鹏、昇腾生态吸引超665万名开发者,记者　徐勇,,535,08587,20250527_001_07_6568.html
20250527,见证·移动通信之光（附图片）,本版撰文　宜轩,移动红色故事;“25年奋进路”系列报道,8919,08587,20250527_002_01_2569.html
20250527,见证·移动通信之光（附图片）,本版撰文　宜轩,移动红色故事;“25年奋进路”系列报道,8919,08587,20250527_003_01_1290.html
20250527,通联世界担使命　合启新元向未来,中国信息通信研究院,国际电联成立160周年（1865-2025）,2252,08587,20250527_004_01_4601.html
20250527,升级基站设备　助建“宽带海疆”（图片）,,,245,08587,20250527_004_02_4949.html
20250527,陕西电信发布家庭桌面AI机器人（附图片）,马岚　秦宣,,722,08587,20250527_004_03_3713.html
20250527,浙江电信开展老年教育领域校企合作,记者　顾瑾　通讯员　徐洁,八面来风,657,08587,20250527_004_04_2428.html
20250527,深圳电信实现宝安机场5G-A全覆盖,陈少浩,八面来风,704,08587,20250527_004_05_1107.html
20250527,昆明移动联合昆明公安上线AI数智人“春晓”,倪婷　李正颖,八面来风,540,08587,20250527_004_06_4898.html
20250527,潍坊联通巧用废旧风扇解高温运维困局,李翌宁,八面来风,640,08587,20250527_004_07_7506.html
20250527,筑就全域信息新底座　共绘城乡山海新画卷（附图片）,本报记者　陈灵刚,,1554,08587,20250527_005_01_3664.html
20250527,青海通管局积极推进电信业务“明白办、放心用”行动,刘海伟　张利成,,596,08587,20250527_005_02_6672.html
20250527,“互联网+生态治理”推动甘肃数字治沙取得新成效,梁婧,,1860,08587,20250527_005_03_9886.html
20250527,河北信息通信业开展“燕赵固网2025”网络安全能力提升行动,记者　王宏林,行业动态,780,08587,20250527_005_04_3895.html
20250527,贵州通管局印发电信领域数据安全事件应急预案,谢品宇　周伟,行业动态,632,08587,20250527_005_05_4043.html
20250527,济南市通信发展办助力打造“泉城济南”文旅名片（附图片）,通讯员　徐宏　记者　刘伟,行业动态,604,08587,20250527_005_06_8993.html
20250527,中国联通以数智能力赋能中小企业升级,崔亮亮　王欢,企业风采,3063,08587,20250527_006_01_1643.html
20250527,5G助力文旅盛会“云上出圈”（图片）,,,275,08587,20250527_006_02_6271.html
20250527,“AI+新制造”赋能纺织产业智能化转型,吴轶欧　顾瑾,,511,08587,20250527_006_03_3011.html
20250527,“荣e游”助力打造智慧文旅新形态,李祯　周序,,553,08587,20250527_006_04_397.html
20250527,中央网信办持续加强信息推荐算法治理,王歆,,1132,08587,20250527_006_05_531.html
20250527,如果深圳没有腾讯……,张书乐,乐游记　（444）,1367,08587,20250527_006_06_481.html
20250527,探秘石板桥村的“数字蝶变”,通讯员　谢小霞　本报记者　陈念,,1543,08587,20250527_007_01_8310.html
20250527,瓜田丰收季　5G助农“数智”同行（图片）,,,268,08587,20250527_007_02_908.html
20250527,为民服务暖民心　十大实事践初心,廖玉萍　苏静　李静,服务有道,983,08587,20250527_007_03_7178.html
20250527,山高路远挡不住　联通筑网暖人间,柴奕娜,服务有道,1093,08587,20250527_007_04_2869.html
20250527,湖北移动提醒　警惕话费“慢充”诈骗新手段,记者　王政,一线服务,836,08587,20250527_007_05_6475.html
20250527,崇左电信借力AI助警方破获诈骗案,李尉田　华东妮,一线服务,410,08587,20250527_007_06_3942.html
20250527,烈焰前逆行　联通智家工程师化身“救火英雄”,冯飞　李静,,1013,08587,20250527_007_07_5654.html
20250527,弥合数字鸿沟　释放女性数字化发展新潜能,本报记者　邓聪,,1874,08587,20250527_008_01_8104.html
20250527,以“星火·链网”超级节点（苏州）为支点　撬动长三角数字经济高质量发展,杨赞,,926,08587,20250527_008_02_4884.html
20250527,多维度构筑工业互联网安全体系（附图片）,杨赞,专家视点,1027,08587,20250527_008_03_9437.html
20250527,本期话题　智能网联汽车,,圆周荟;本期话题　智能网联汽车,260,08587,20250527_008_04_7661.html
20250527,在创新浪潮中筑牢“安全防火墙”,苗云辉,圆周荟;本期话题　智能网联汽车,672,08587,20250527_008_05_6677.html
20250527,为智能网联汽车系好“安全带”,王君兰,圆周荟;本期话题　智能网联汽车,729,08587,20250527_008_06_3562.html
20250527,智能网联汽车：安全先行　规范发展,马小江,圆周荟;本期话题　智能网联汽车,629,08587,20250527_008_07_8072.html
20250527,征稿启事,,圆周荟,379,08587,20250527_008_08_3544.html
20250528,海拔4500米！藏族同胞共赴“云端”幸福路,本报记者　刘亚廷　明久泽珣　通讯员　旦增扎西,电普10年　山乡巨变·“翼”路相伴,2940,08588,20250528_001_01_6559.html
20250528,中办、国办发文完善中国特色现代企业制度,,,626,08588,20250528_001_02_1358.html
20250528,前4个月我国电信业务总量同比增长8.2％,记者　刘彤,,785,08588,20250528_001_03_8921.html
20250528,AI赋能　绘就风吹麦浪好“丰”景（图片）,,,345,08588,20250528_001_04_569.html
20250528,《网络交易平台收费行为合规指南》面向社会征求意见,记者　李瑞璐,,1266,08588,20250528_001_05_1258.html
20250528,中国电信举办“红色电信讲堂”主题宣讲会,记者　殿欣,,772,08588,20250528_001_06_1786.html
20250528,辽宁信息通信业聚力赋能新型工业化,通讯员　韩宁　记者　李世民,,838,08588,20250528_001_07_7743.html
20250528,长城与黄河“握手”　科技同旅游交融（附图片）,本报记者　毕冉　通讯员　解宇蓉　杨春,,1602,08588,20250528_002_01_7092.html
20250528,“三步工作法”精细化运营降本增效,刘承凯,,1010,08588,20250528_002_02_7241.html
20250528,2025年前4个月通信业经济运行情况（附图片）,布轩,统计公报,1626,08588,20250528_002_03_2454.html
20250528,辽宁联通获省委省政府通报表扬,杨沐　金旺,八面来风,565,08588,20250528_002_04_8050.html
20250528,中国移动推出自研多语言翻译大模型,苏萌　李倩珺,八面来风,410,08588,20250528_002_05_8798.html
20250528,江苏电信新型压缩技术降低存储成本,柏林,八面来风,491,08588,20250528_002_06_5641.html
20250528,5G-A低空应急“链”　托起生命“稳稳救援线”（图片）,,,408,08588,20250528_002_07_4610.html
20250528,“京”石为开　共绘智算星河（附图片）,李佳　张婧,,2179,08588,20250528_003_01_9338.html
20250528,5G+AI赋能景宁山区“流动医院”数智诊疗（附图片）,潘宇杰　陈珊,一线动态,1837,08588,20250528_003_02_4628.html
20250528,中国移动AI助手“赛赛”伴游赛里木湖,李倩珺　康钟毓,,606,08588,20250528_003_03_3285.html
20250528,池州铁塔深化5G共建共享,杨凯,,394,08588,20250528_003_04_8794.html
20250528,海拔4500米！藏族同胞共赴“云端”幸福路,本报记者　刘亚廷　明久泽珣　通讯员　旦增扎西,电普10年　山乡巨变·“翼”路相伴,2940,08588,20250528_003_05_8470.html
20250528,盘点那些有情有义的基站（附图片）,本版撰文　蒋水林　邸雅婷,塔为你而来,2660,08588,20250528_004_01_2036.html
20250529,边城秘境格林村，咋就成了“网红村”？,本报记者　姚春鸽,电普10年　山乡巨变,2570,08589,20250529_001_01_9416.html
20250529,零容忍！多方联合整治“开盒”乱象,,,530,08589,20250529_001_02_2031.html
20250529,工信部等三部门印发《电子信息制造业数字化转型实施方案》,记者　苏德悦,,970,08589,20250529_001_03_4803.html
20250529,守护老年群体通信安全（图片）,,,256,08589,20250529_001_04_548.html
20250529,AI“火眼”赋能钢铁智造,本报记者　王政,5G赋能千行百业·“扬帆”行动再升级,1120,08589,20250529_001_05_4114.html
20250529,安徽通管局多维度推进反诈工作,束强　夏云,,528,08589,20250529_001_06_1632.html
20250529,福建铁塔助力高速路巡检“空中看”,游浏煜　陈蕴琪,,698,08589,20250529_001_07_6309.html
20250529,致力技术研究　贡献中国智慧,供稿单位　国家无线电监测中心,国际电联成立160周年（1865-2025）,1900,08589,20250529_002_01_435.html
20250529,中国电信“低空经济+智慧物流”项目落地济宁（图片）,,,311,08589,20250529_002_02_9858.html
20250529,北京移动助力优质教育均衡发展,记者　高殊,,763,08589,20250529_002_03_492.html
20250529,四川电信推出“夜修服务”,王志飞,,842,08589,20250529_002_04_3688.html
20250529,唐山电信创新低空通信保障体系,刘泽航,八面来风,605,08589,20250529_002_05_837.html
20250529,咸宁网络基础设施建设迈入万兆时代,程剑军　吴捷,八面来风,590,08589,20250529_002_06_7209.html
20250529,边城秘境格林村，咋就成了“网红村”？,本报记者　姚春鸽,电普10年　山乡巨变,2570,08589,20250529_002_07_3018.html
20250529,稳就业惠民生　平台企业彰显担当,本版撰文　赵乐瑄　毕冉,,4771,08589,20250529_003_01_2171.html
20250529,创新领航　匠心筑梦（附图片）,欧燕燕　李静,基层一线,2513,08589,20250529_004_01_3765.html
20250529,“技术狂人”的理性与温度,,,497,08589,20250529_004_02_1285.html
20250529,付舞：如果热爱有重量，那一定是76克,桑倩,,905,08589,20250529_004_03_4315.html
20250529,实干担当树标杆　巾帼服务绽芳华,姜雨君,,1238,08589,20250529_004_04_4995.html
20250529,图片新闻,,影像志,299,08589,20250529_004_05_5284.html
20250529,5G-A与AI深度融合　开启移动智能新时代的双重引擎（附图片）,本报记者　徐勇,,2225,08589,20250529_005_01_4976.html
20250529,IPv6：中国企业出海的网络通行证,金瑜,,2156,08589,20250529_005_02_8308.html
20250529,全球首场人形机器人格斗竞技赛举行宇树G1人形机器人激烈对抗,达涌,一周快讯,381,08589,20250529_005_03_479.html
20250529,联想百应智能体1.5版本发布　助力百万中小企业AI升级,达芳,一周快讯,586,08589,20250529_005_04_2972.html
20250529,OPPO发布Reno14系列手机　革新科技潮品体验,文超,一周快讯,573,08589,20250529_005_05_8520.html
20250529,曙光存储中标中国移动全闪存集采　斩获3800万元大单,魏琳,一周快讯,579,08589,20250529_005_06_7551.html
20250529,治理“内卷式”竞争　促进外卖行业高质量发展（附图片）,本报记者　赵乐瑄,人邮时评,1271,08589,20250529_006_01_9471.html
20250529,搜狐一季度总收入1.36亿美元,胡欣,,462,08589,20250529_006_02_9236.html
20250529,百度一季度总营收325亿元,杜欣,,803,08589,20250529_006_03_5318.html
20250529,跨境电商：在变局中谋转型　于创新中破浪前行,本报记者　岳悬,,1875,08589,20250529_006_04_4583.html
20250529,大众点评推出全民监督机制,梅欣,,702,08589,20250529_006_05_6912.html
20250529,饿了么公开配送时间预估算法（附图片）,岳悬,,1278,08589,20250529_006_06_4365.html
20250529,政企紧密协同　赋能电企发展,,,2411,08589,20250529_007_01_2118.html
20250529,宁波无管局完成中国旅游日无人机表演无线电安全保障任务（附图片）,顾玲玲,,897,08589,20250529_007_02_1365.html
20250529,黄山无线电管理局两小时内迅速排查机场应急频率干扰,孙正,,426,08589,20250529_007_03_287.html
20250529,柳州市无线电监测中心开展防御暴雨洪涝灾害桌面推演,罗统森,,437,08589,20250529_007_04_4529.html
20250529,中国代表团完成国际电信联盟无线电通信部门第五研究组5A、5C工作组会议参会任务,吴宣,,456,08589,20250529_007_05_4799.html
20250529,工信部为新型气象探空系统提供频谱资源保障　助力气象部门提升天气精准预报能力,吴宣,,543,08589,20250529_007_06_372.html
20250529,山西省无线电管理局与太原轨道交通集团开展党建联创活动,韩汶宇,各地快讯,568,08589,20250529_007_07_5771.html
20250529,达州市经济和信息化局联合教育部门规范管理手机信号屏蔽器,向涛　明加云,各地快讯,416,08589,20250529_007_08_5198.html
20250529,广告,,,0,08589,20250529_008_01_2518.html
20250530,电信业务“明白办、放心用”，让消费透明无忧（附编者按）,本报记者　邓聪,暖心服务　实事为民,1996,08590,20250530_001_01_9327.html
20250530,第四次中日工业副部级磋商在东京举行,记者　熊俊林,,355,08590,20250530_001_02_9642.html
20250530,中国移动助力中国石油发布3000亿参数昆仑大模型,记者　宜欣,,951,08590,20250530_001_03_5291.html
20250530,科技之“光”　照亮未来（附图片）,封新,,1915,08590,20250530_001_04_2117.html
20250530,遇见数字青铜魂　5G-A续写文明新章,本报记者　李玥,5G赋能千行百业·“扬帆”行动再升级,982,08590,20250530_001_05_1721.html
20250530,敬告读者,,,24,08590,20250530_001_06_8709.html
20250530,山东移动攻坚深度覆盖　筑牢数字生活信号基石（附图片）,陈珂　程家印,一线动态,2634,08590,20250530_002_01_3028.html
20250530,河北巨鹿上线“智慧乡村”平台,记者　耿建训,,765,08590,20250530_002_02_4785.html
20250530,福建移动“AI智能协同”驱动基站节能取得新突破,记者　王柳欣,八面来风,652,08590,20250530_002_03_6384.html
20250530,莆田联通联合仙游县总医院解锁“空中健康通道”,记者　柯研　通讯员　李琳,八面来风,657,08590,20250530_002_04_824.html
20250530,江苏沭阳移动助力DeepSeek应用于12345热线服务,记者　吴静,八面来风,443,08590,20250530_002_05_1541.html
20250530,科技之“光”　照亮未来（附图片）,封新,,1915,08590,20250530_002_06_3738.html
20250530,以标准引领技术创新　以合作共筑数字未来,供稿人　张园　吴彤　王燕川,国际电联成立160周年（1865-2025）,2242,08590,20250530_003_01_4961.html
20250530,国际劳工组织：全球四分之一工作岗位或受生成式人工智能影响（附图片）,石松,,504,08590,20250530_003_02_4426.html
20250530,以标准化推进共同数据空间的互操作,中国电信研究院　柯晓燕,,1935,08590,20250530_003_03_3286.html
20250530,日本出台首部人工智能法,钱铮,环球纵览,454,08590,20250530_003_04_5527.html
20250530,哈萨克斯坦92％政府服务实现线上办理,,环球纵览,410,08590,20250530_003_05_1807.html
20250530,沃达丰启动多年增长计划,晓镜,环球纵览,522,08590,20250530_003_06_5472.html
20250530,AT&T斥资收购光纤资产,晓镜,环球纵览,441,08590,20250530_003_07_7032.html
20250530,遇见你是我的缘,何玲,读者“新”声,2722,08590,20250530_004_01_5506.html
20250530,绿浪衔山（图片）,,佳片欣赏,100,08590,20250530_004_02_4847.html
20250530,西极“电信人”的一天,喻瑛,邮电故事,1043,08590,20250530_004_03_9488.html
20250530,粽叶飘香处　母爱永绵长（附图片）,孟繁广,散文,925,08590,20250530_004_04_7484.html
20250530,时光里的机房,李娜,通信时空,932,08590,20250530_004_05_8889.html
20250603,李乐成主持召开“十五五”工业和信息化规划编制工作专家座谈会,记者　李丽霞,,934,08591,20250603_001_01_8419.html
20250603,工信部协调保障频轨资源　助力天问二号探测器成功发射,布轩,,321,08591,20250603_001_02_4038.html
20250603,中国联通全力落实“明白办、放心用”行动,记者　连欣,暖心服务　实事为民,1028,08591,20250603_001_03_7287.html
20250603,工信部公布2025年规章制定工作计划,布轩,,370,08591,20250603_001_04_9344.html
20250603,机器狗“萌”翻边境儿童！（图片）,,,258,08591,20250603_001_05_5765.html
20250603,工信部印发《算力互联互通行动计划》,记者　苏德悦,,1142,08591,20250603_001_06_2607.html
20250603,山东通管局着力推动信息通信服务更好利民惠民,记者　杨乐　刘伟,暖心服务　实事为民,1140,08591,20250603_001_07_7091.html
20250603,中国移动：以技术创新助推全球信息通信标准发展,供稿人　施南翔　梁平　郁志强　刘娜,国际电联成立160周年（1865-2025）,2002,08591,20250603_002_01_1504.html
20250603,深圳电信发布星辰AI大脑智能体平台,林泓宇　梁佳　张岚岚,,561,08591,20250603_002_02_6503.html
20250603,中国移动“警用AI无人巡逻车”在眉山上岗（图片）,,,335,08591,20250603_002_03_4295.html
20250603,喀什电信按下世界级商贸物流枢纽建设“加速键”,记者　喻瑛,,950,08591,20250603_002_04_2290.html
20250603,天翼物联5G确定网络成果亮相2025工业互联网大会,记者　李静,八面来风,669,08591,20250603_002_05_5853.html
20250603,咸宁联通开展干线线路隐患排查专项整治行动,来鹏举　吴捷,八面来风,565,08591,20250603_002_06_3064.html
20250603,龙岩移动“三件套”助力防患于未“燃”,记者　王柳欣,八面来风,584,08591,20250603_002_07_7933.html
20250603,滨州联通“透明车间”赋能阳信乡村振兴,宋鹏,八面来风,532,08591,20250603_002_08_5082.html
20250603,工业互联网与人工智能双向赋能　驱动园区经济高质量发展（附图片）,本报记者　邓聪,,2039,08591,20250603_003_01_5266.html
20250603,工业数字化是一场马拉松,杨赞,,721,08591,20250603_003_02_9840.html
20250603,2025将是“AI+工业互联网”真正落地的元年,杨赞,,907,08591,20250603_003_03_1716.html
20250603,AI赋能工业互联网　重塑全球智造新生态,杨赞,,896,08591,20250603_003_04_920.html
20250603,新型工业网络体系架构向更开放更先进更自主发展,杨赞,,1536,08591,20250603_003_05_503.html
20250603,虚实共生：AIGC重塑视听产业发展主题研讨在京举办,语沐,,723,08591,20250603_003_06_290.html
20250603,江苏移动党委深化改革勇挑大梁　推动信息服务新升级,苏晓星,,2164,08591,20250603_004_01_8670.html
20250603,图片新闻,,,254,08591,20250603_004_02_985.html
20250603,廊坊联通“四抓四提升”激发抓思政促发展新动能,郝学萍　崔哲,基层党建亮点,1004,08591,20250603_004_03_701.html
20250603,山西移动下好巡察“三步棋”　推动巡察工作提质增效,张莎莎　郭雅楠,党建动态,1048,08591,20250603_004_04_3514.html
20250603,保定电信多措并举打好主动监督牌,郑远征,党建动态,588,08591,20250603_004_05_8361.html
20250603,宿迁铁通以党建引领关怀一线装维员工,贾蔚俊　朱远峰,党建动态,731,08591,20250603_004_06_621.html
20250603,青海信息通信业赋能产业数智化再出新成效（附图片）,本报记者　魏学晶,,1572,08591,20250603_005_01_3761.html
20250603,西藏通管局组织召开“信号升格”专项行动联席会议,记者　陈成广,,655,08591,20250603_005_02_8810.html
20250603,从“万门程控”到数字化“新引擎”,黄如开　黄娜娜,,1785,08591,20250603_005_03_3696.html
20250603,数据价值释放路径更加多元　激发出千姿百态的乘数效应,本报记者　苏德悦,,1795,08591,20250603_005_04_3872.html
20250603,重庆信息通信业完成“应急使命·2025”长江上游防汛抗洪演习和保障任务（附图片）,记者　程慧琳　通讯员　张悦,,740,08591,20250603_005_05_9297.html
20250603,穿越千年　“联通”时空（附图片）,申静文　詹景涛,企业风采,2137,08591,20250603_006_01_8364.html
20250603,5G网络畅通工业互联“高速路”,邱少美　郭启萌,,776,08591,20250603_006_02_6032.html
20250603,“数字哨兵”护航乡村振兴新生态,耿建训　田玲,,722,08591,20250603_006_03_5576.html
20250603,图片新闻,,,211,08591,20250603_006_04_4396.html
20250603,DeepSeek助基层政务系统升级,沈坤　顾宇,,711,08591,20250603_006_05_624.html
20250603,深发展，都上南山打电竞,张书乐,乐游记　（445）,1323,08591,20250603_006_06_7436.html
20250603,“5G+AI”助重症患者“表情达意”,周晨昕,,775,08591,20250603_006_07_9918.html
20250603,数智经纬织就荆楚新图景,本报记者　李玥,,2058,08591,20250603_007_01_642.html
20250603,营业厅里的“端午情”（图片）,,,218,08591,20250603_007_02_2682.html
20250603,5G领航“金麦田”,冯雅令,营销故事,954,08591,20250603_007_03_1528.html
20250603,把情感融入营销中,吕平,各抒己见,672,08591,20250603_007_04_6646.html
20250603,吉林移动推出十项暖心助老举措,高珊,服务有道,419,08591,20250603_007_05_577.html
20250603,甘肃联通为残障人士提供预约上门服务,廖玉萍,服务有道,659,08591,20250603_007_06_2451.html
20250603,襄阳电信营业员识破骗局挽回“养老钱”,许国胜　付树立　王合军,服务有道,587,08591,20250603_007_07_793.html
20250603,“一码通管”推动乡村治理变“智”理,韦发伟　张建健　陆虹妃,,1219,08591,20250603_008_01_956.html
20250603,手机变农具　茂名荔枝枝头甜（附图片）,刘甜　黎颖欣,乡村特写,869,08591,20250603_008_02_4600.html
20250603,安康铁塔为茶产业打开“云端大门”（附图片）,周婉意,,788,08591,20250603_008_03_8719.html
20250603,长春联通构建农村饮水智慧平台,颜莹莹　张博雅　裴佳艺,,991,08591,20250603_008_04_9348.html
20250603,福建南安电信数字智慧农田赋能乡村振兴,刘伟俊,乡村动态,621,08591,20250603_008_05_7064.html
20250603,贵州电信数字乡村平台助力猕猴桃智慧种植,王晨　张伟,乡村动态,726,08591,20250603_008_06_2855.html
20250603,保定移动与河北农业大学发布农业遥感大模型,多朵　耿建训,乡村动态,767,08591,20250603_008_07_3651.html
